Pair Address,Price (USD),FDV,Market Cap,Liquidity (USD),M5 Buys,M5 Sells,H1 Buys,H1 Sells,H6 Buys,H6 Sells,H24 Buys,H24 Sells,Volume M5,Volume H1,Volume H6,Volume H24
4duN5UYr6DoBvDfjmRUCJUavacUauXy9MYSRf6KiZTBR,0.000002024,1910,1910,2217.88,1,0,1,0,1,0,1,0,24.21,24.21,24.21,24.21
