Pair Address,Price (USD),FDV,Market Cap,Liquidity (USD),M5 Buys,M5 Sells,H1 Buys,H1 Sells,H6 Buys,H6 Sells,H24 Buys,H24 Sells,Volume M5,Volume H1,Volume H6,Volume H24
AAqH3vhBw1NwaL13CXyVH37QMFtAf78ZYPzHjsR2pump,0.0001686,168645,168645,107700.04,99,47,99,47,99,47,99,47,44387.31,44387.31,44387.31,44387.31
